Date,Pair,Side,Price,Executed,Fee,Total
2023-11-24 15:03:29,BTCUSDT,SELL,37842.40000000,0.00003000,0 BNB,1.13527200 USDT
2023-11-24 15:03:27,BTCUSDT,SELL,37840.60000000,0.00003000,0 BNB,1.13521800 USDT
2023-11-24 15:03:27,BTCUSDT,SELL,37840.20000000,0.00003000,0 BNB,1.13520600 USDT
2023-11-24 15:03:15,BTCUSDT,SELL,37830.40000000,0.00003000,0 BNB,1.13491200 USDT
2023-11-24 15:02:23,BTCUSDT,SELL,37823.10000000,0.00003000,0 BNB,1.13469300 USDT
2023-11-24 15:02:19,BTCUSDT,SELL,37813.90000000,0.00003000,0 BNB,1.13441700 USDT
2023-11-24 15:01:06,BTCUSDT,SELL,37801.00000000,0.00003000,0 BNB,1.13403000 USDT
2023-11-24 15:01:06,BTCUSDT,SELL,37800.30000000,0.00003000,0 BNB,1.13400900 USDT
2023-11-24 14:58:30,BTCUSDT,SELL,37772.40000000,0.00003000,0 BNB,1.13317200 USDT
2023-11-24 14:50:50,BTCUSDT,SELL,37757.90000000,0.00003000,0 BNB,1.13273700 USDT
2023-11-24 14:50:34,BTCUSDT,SELL,37735.50000000,0.00003000,0 BNB,1.13206500 USDT
2023-11-24 14:34:45,BTCUSDT,BUY,37727.45000000,0.00003000,0 BNB,1.13182350 USDT
2023-11-24 14:31:08,BTCUSDT,BUY,37622.67000000,0.00003000,0 BNB,1.12868010 USDT
2023-11-24 14:27:32,BTCUSDT,BUY,37644.94000000,0.00003000,0 BNB,1.12934820 USDT
2023-11-24 14:22:38,BTCUSDT,BUY,37659.46000000,0.00003000,0 BNB,1.12978380 USDT
2023-11-24 13:53:10,BTCUSDT,SELL,37768.00000000,0.00003000,0 BNB,1.13304000 USDT
2023-11-24 13:53:10,BTCUSDT,SELL,37765.20000000,0.00003000,0 BNB,1.13295600 USDT
2023-11-24 13:53:10,BTCUSDT,SELL,37757.20000000,0.00003000,0 BNB,1.13271600 USDT
2023-11-24 13:40:08,BTCUSDT,BUY,37644.26000000,0.00003000,0 BNB,1.12932780 USDT
2023-11-24 13:37:10,BTCUSDT,BUY,37687.20000000,0.00003000,0 BNB,1.13061600 USDT
2023-11-24 13:36:07,BTCUSDT,BUY,37652.27000000,0.00003000,0 BNB,1.12956810 USDT
2023-11-24 13:34:25,BTCUSDT,BUY,37655.05000000,0.00003000,0 BNB,1.12965150 USDT
2023-11-24 13:32:44,BTCUSDT,BUY,37687.95000000,0.00003000,0 BNB,1.13063850 USDT
2023-11-24 13:31:41,BTCUSDT,BUY,37700.82000000,0.00003000,0 BNB,1.13102460 USDT
2023-11-24 13:30:37,BTCUSDT,BUY,37709.97000000,0.00003000,0 BNB,1.13129910 USDT
2023-11-24 13:25:44,BTCUSDT,BUY,37717.21000000,0.00003000,0 BNB,1.13151630 USDT
2023-11-24 13:16:33,BTCUSDT,SELL,37819.00000000,0.00003000,0 BNB,1.13457000 USDT
2023-11-24 13:15:31,BTCUSDT,SELL,37807.90000000,0.00003000,0 BNB,1.13423700 USDT
2023-11-24 13:04:15,BTCUSDT,BUY,37705.92000000,0.00003000,0 BNB,1.13117760 USDT
2023-11-24 13:00:38,BTCUSDT,BUY,37694.81000000,0.00003000,0 BNB,1.13084430 USDT
2023-11-24 12:59:35,BTCUSDT,BUY,37737.79000000,0.00003000,0 BNB,1.13213370 USDT
2023-11-24 12:58:32,BTCUSDT,BUY,37729.17000000,0.00003000,0 BNB,1.13187510 USDT
2023-11-24 12:57:28,BTCUSDT,BUY,37739.06000000,0.00003000,0 BNB,1.13217180 USDT
2023-11-24 12:50:02,BTCUSDT,BUY,37727.00000000,0.00003000,0 BNB,1.13181000 USDT
2023-11-24 12:48:58,BTCUSDT,BUY,37760.03000000,0.00003000,0 BNB,1.13280090 USDT
2023-11-24 12:31:58,BTCUSDT,BUY,37835.20000000,0.00003000,0 BNB,1.13505600 USDT
2023-11-24 12:30:16,BTCUSDT,BUY,37890.00000000,0.00003000,0 BNB,1.13670000 USDT
2023-11-24 12:30:01,BTCUSDT,SELL,37888.80000000,0.00003000,0 BNB,1.13666400 USDT
2023-11-24 12:27:56,BTCUSDT,BUY,37884.99000000,0.00003000,0 BNB,1.13654970 USDT
2023-11-24 12:26:14,BTCUSDT,BUY,37885.38000000,0.00003000,0 BNB,1.13656140 USDT
2023-11-24 12:20:42,BTCUSDT,BUY,37880.28000000,0.00003000,0 BNB,1.13640840 USDT
2023-11-24 12:20:11,BTCUSDT,SELL,37862.10000000,0.00003000,0 BNB,1.13586300 USDT
2023-11-24 12:20:11,BTCUSDT,SELL,37852.60000000,0.00003000,0 BNB,1.13557800 USDT
2023-11-24 12:20:11,BTCUSDT,SELL,37855.30000000,0.00003000,0 BNB,1.13565900 USDT
2023-11-24 12:20:11,BTCUSDT,SELL,37852.50000000,0.00003000,0 BNB,1.13557500 USDT
2023-11-24 12:15:33,BTCUSDT,SELL,37843.20000000,0.00003000,0 BNB,1.13529600 USDT
2023-11-24 12:15:25,BTCUSDT,SELL,37837.50000000,0.00003000,0 BNB,1.13512500 USDT
2023-11-24 12:15:25,BTCUSDT,SELL,37838.20000000,0.00003000,0 BNB,1.13514600 USDT
2023-11-24 12:13:53,BTCUSDT,BUY,37791.37000000,0.00003000,0 BNB,1.13374110 USDT
2023-11-24 12:09:38,BTCUSDT,BUY,37725.00000000,0.00003000,0 BNB,1.13175000 USDT
2023-11-24 12:02:12,BTCUSDT,BUY,37739.30000000,0.00003000,0 BNB,1.13217900 USDT
2023-11-24 12:01:10,BTCUSDT,BUY,37739.42000000,0.00003000,0 BNB,1.13218260 USDT
2023-11-24 12:00:07,BTCUSDT,BUY,37742.08000000,0.00003000,0 BNB,1.13226240 USDT
2023-11-24 11:57:47,BTCUSDT,BUY,37729.99000000,0.00003000,0 BNB,1.13189970 USDT
2023-11-24 11:56:45,BTCUSDT,BUY,37724.30000000,0.00003000,0 BNB,1.13172900 USDT
2023-11-24 11:53:09,BTCUSDT,BUY,37748.89000000,0.00003000,0 BNB,1.13246670 USDT
2023-11-24 11:52:06,BTCUSDT,BUY,37804.54000000,0.00003000,0 BNB,1.13413620 USDT
2023-11-24 11:44:45,BTCUSDT,SELL,37840.10000000,0.00003000,0 BNB,1.13520300 USDT
2023-11-24 11:42:07,BTCUSDT,BUY,37826.37000000,0.00003000,0 BNB,1.13479110 USDT
2023-11-24 11:34:43,BTCUSDT,SELL,37807.50000000,0.00003000,0 BNB,1.13422500 USDT
2023-11-24 11:33:22,BTCUSDT,SELL,37794.10000000,0.00003000,0 BNB,1.13382300 USDT
2023-11-24 11:32:33,BTCUSDT,SELL,37781.30000000,0.00003000,0 BNB,1.13343900 USDT
2023-11-24 11:18:28,BTCUSDT,BUY,37775.50000000,0.00003000,0 BNB,1.13326500 USDT
2023-11-24 11:15:13,BTCUSDT,SELL,37743.00000000,0.00003000,0 BNB,1.13229000 USDT
2023-11-24 11:14:15,BTCUSDT,SELL,37730.70000000,0.00003000,0 BNB,1.13192100 USDT
2023-11-24 11:09:42,BTCUSDT,SELL,37691.20000000,0.00003000,0 BNB,1.13073600 USDT
2023-11-24 11:00:13,BTCUSDT,BUY,37617.87000000,0.00003000,0 BNB,1.12853610 USDT
2023-11-24 10:58:31,BTCUSDT,BUY,37578.47000000,0.00003000,0 BNB,1.12735410 USDT
2023-11-24 10:53:01,BTCUSDT,BUY,37630.06000000,0.00003000,0 BNB,1.12890180 USDT
2023-11-24 10:51:58,BTCUSDT,BUY,37668.29000000,0.00003000,0 BNB,1.13004870 USDT
2023-11-24 10:43:16,BTCUSDT,BUY,37681.05000000,0.00003000,0 BNB,1.13043150 USDT
2023-11-24 10:40:56,BTCUSDT,BUY,37792.60000000,0.00003000,0 BNB,1.13377800 USDT
2023-11-24 10:40:21,BTCUSDT,SELL,37766.70000000,0.00003000,0 BNB,1.13300100 USDT
2023-11-24 10:40:21,BTCUSDT,SELL,37768.00000000,0.00003000,0 BNB,1.13304000 USDT
2023-11-24 10:40:21,BTCUSDT,SELL,37767.60000000,0.00003000,0 BNB,1.13302800 USDT
2023-11-24 10:36:20,BTCUSDT,SELL,37745.30000000,0.00003000,0 BNB,1.13235900 USDT
2023-11-24 10:36:20,BTCUSDT,SELL,37747.20000000,0.00003000,0 BNB,1.13241600 USDT
2023-11-24 10:34:47,BTCUSDT,BUY,37726.93000000,0.00003000,0 BNB,1.13180790 USDT
2023-11-24 10:34:47,BTCUSDT,SELL,37726.40000000,0.00003000,0 BNB,1.13179200 USDT
2023-11-24 10:33:28,BTCUSDT,SELL,37699.90000000,0.00003000,0 BNB,1.13099700 USDT
2023-11-24 10:27:22,BTCUSDT,BUY,37694.38000000,0.00003000,0 BNB,1.13083140 USDT
2023-11-24 10:26:20,BTCUSDT,SELL,37667.50000000,0.00003000,0 BNB,1.13002500 USDT
2023-11-24 10:26:19,BTCUSDT,BUY,37653.70000000,0.00003000,0 BNB,1.12961100 USDT
2023-11-24 10:26:05,BTCUSDT,SELL,37650.50000000,0.00003000,0 BNB,1.12951500 USDT
2023-11-24 10:12:30,BTCUSDT,BUY,37587.17000000,0.00003000,0 BNB,1.12761510 USDT
2023-11-24 09:38:55,BTCUSDT,BUY,37613.55000000,0.00003000,0 BNB,1.12840650 USDT
2023-11-24 09:38:54,BTCUSDT,SELL,37612.90000000,0.00003000,0 BNB,1.12838700 USDT
2023-11-24 09:38:54,BTCUSDT,SELL,37612.20000000,0.00003000,0 BNB,1.12836600 USDT
2023-11-24 09:38:18,BTCUSDT,SELL,37579.60000000,0.00003000,0 BNB,1.12738800 USDT
2023-11-24 09:38:18,BTCUSDT,SELL,37576.60000000,0.00003000,0 BNB,1.12729800 USDT
2023-11-24 09:30:05,BTCUSDT,SELL,37571.50000000,0.00003000,0 BNB,1.12714500 USDT
2023-11-24 09:30:04,BTCUSDT,SELL,37566.90000000,0.00003000,0 BNB,1.12700700 USDT
2023-11-24 09:23:22,BTCUSDT,SELL,37562.30000000,0.00003000,0 BNB,1.12686900 USDT
2023-11-24 08:43:41,BTCUSDT,BUY,37449.99000000,0.00003000,0 BNB,1.12349970 USDT
2023-11-24 08:42:01,BTCUSDT,BUY,37467.17000000,0.00003000,0 BNB,1.12401510 USDT
2023-11-24 08:39:03,BTCUSDT,BUY,37464.17000000,0.00003000,0 BNB,1.12392510 USDT
2023-11-24 08:38:00,BTCUSDT,BUY,37454.55000000,0.00003000,0 BNB,1.12363650 USDT
2023-11-24 08:19:45,BTCUSDT,BUY,37499.69000000,0.00003000,0 BNB,1.12499070 USDT
2023-11-24 08:01:23,BTCUSDT,SELL,37560.70000000,0.00003000,0 BNB,1.12682100 USDT
2023-11-24 08:01:16,BTCUSDT,SELL,37556.30000000,0.00003000,0 BNB,1.12668900 USDT
2023-11-24 07:59:34,BTCUSDT,BUY,37537.85000000,0.00003000,0 BNB,1.12613550 USDT
2023-11-24 07:58:31,BTCUSDT,BUY,37554.85000000,0.00003000,0 BNB,1.12664550 USDT
2023-11-24 07:58:01,BTCUSDT,SELL,37526.50000000,0.00003000,0 BNB,1.12579500 USDT
2023-11-24 07:57:38,BTCUSDT,SELL,37516.60000000,0.00003000,0 BNB,1.12549800 USDT
2023-11-24 07:57:20,BTCUSDT,SELL,37509.20000000,0.00003000,0 BNB,1.12527600 USDT
2023-11-24 07:57:17,BTCUSDT,SELL,37500.40000000,0.00003000,0 BNB,1.12501200 USDT
2023-11-24 07:57:17,BTCUSDT,SELL,37500.70000000,0.00003000,0 BNB,1.12502100 USDT
2023-11-24 07:52:21,BTCUSDT,BUY,37500.37000000,0.00003000,0 BNB,1.12501110 USDT
2023-11-24 07:51:53,BTCUSDT,SELL,37487.50000000,0.00003000,0 BNB,1.12462500 USDT
2023-11-24 07:51:53,BTCUSDT,SELL,37484.30000000,0.00003000,0 BNB,1.12452900 USDT
2023-11-24 07:51:50,BTCUSDT,SELL,37467.80000000,0.00003000,0 BNB,1.12403400 USDT
2023-11-24 07:51:50,BTCUSDT,SELL,37465.80000000,0.00003000,0 BNB,1.12397400 USDT
2023-11-24 07:45:35,BTCUSDT,SELL,37456.40000000,0.00003000,0 BNB,1.12369200 USDT
2023-11-24 07:45:35,BTCUSDT,SELL,37458.10000000,0.00003000,0 BNB,1.12374300 USDT
2023-11-24 07:45:24,BTCUSDT,SELL,37438.40000000,0.00003000,0 BNB,1.12315200 USDT
2023-11-24 07:32:48,BTCUSDT,BUY,37388.20000000,0.00003000,0 BNB,1.12164600 USDT
2023-11-24 07:12:36,BTCUSDT,BUY,37375.35000000,0.00003000,0 BNB,1.12126050 USDT
2023-11-24 06:45:57,BTCUSDT,SELL,37434.70000000,0.00003000,0 BNB,1.12304100 USDT
2023-11-24 06:38:23,BTCUSDT,BUY,37388.49000000,0.00003000,0 BNB,1.12165470 USDT
2023-11-24 06:18:51,BTCUSDT,BUY,37404.43000000,0.00003000,0 BNB,1.12213290 USDT
2023-11-24 06:04:15,BTCUSDT,BUY,37414.26000000,0.00003000,0 BNB,1.12242780 USDT
2023-11-24 06:00:05,BTCUSDT,SELL,37430.00000000,0.00003000,0 BNB,1.12290000 USDT
2023-11-24 03:38:19,BTCUSDT,BUY,37318.08000000,0.00003000,0 BNB,1.11954240 USDT
2023-11-24 03:37:16,BTCUSDT,BUY,37322.73000000,0.00003000,0 BNB,1.11968190 USDT
2023-11-24 03:33:37,BTCUSDT,BUY,37326.46000000,0.00003000,0 BNB,1.11979380 USDT
2023-11-24 02:15:23,BTCUSDT,BUY,37353.74000000,0.00003000,0 BNB,1.12061220 USDT
2023-11-24 02:10:30,BTCUSDT,BUY,37344.35000000,0.00003000,0 BNB,1.12033050 USDT
2023-11-24 02:06:54,BTCUSDT,BUY,37346.05000000,0.00003000,0 BNB,1.12038150 USDT
2023-11-24 02:05:48,BTCUSDT,BUY,37355.78000000,0.00003000,0 BNB,1.12067340 USDT
2023-11-24 01:21:23,BTCUSDT,BUY,37448.39000000,0.00003000,0 BNB,1.12345170 USDT
2023-11-24 01:17:47,BTCUSDT,BUY,37443.94000000,0.00003000,0 BNB,1.12331820 USDT
2023-11-24 01:16:41,BTCUSDT,BUY,37459.15000000,0.00003000,0 BNB,1.12377450 USDT
2023-11-24 01:16:01,BTCUSDT,SELL,37446.40000000,0.00003000,0 BNB,1.12339200 USDT
2023-11-24 01:16:01,BTCUSDT,SELL,37448.50000000,0.00003000,0 BNB,1.12345500 USDT
2023-11-24 01:15:22,BTCUSDT,SELL,37435.50000000,0.00003000,0 BNB,1.12306500 USDT
2023-11-24 01:15:14,BTCUSDT,SELL,37411.20000000,0.00003000,0 BNB,1.12233600 USDT
2023-11-24 01:13:15,BTCUSDT,SELL,37407.40000000,0.00003000,0 BNB,1.12222200 USDT
2023-11-24 01:13:11,BTCUSDT,SELL,37406.30000000,0.00003000,0 BNB,1.12218900 USDT
2023-11-24 01:12:44,BTCUSDT,SELL,37398.50000000,0.00003000,0 BNB,1.12195500 USDT
2023-11-24 01:08:35,BTCUSDT,BUY,37396.98000000,0.00003000,0 BNB,1.12190940 USDT
2023-11-24 01:07:49,BTCUSDT,SELL,37371.60000000,0.00003000,0 BNB,1.12114800 USDT
2023-11-24 00:14:36,BTCUSDT,BUY,37259.79000000,0.00003000,0 BNB,1.11779370 USDT
2023-11-23 23:45:29,BTCUSDT,BUY,37286.68000000,0.00003000,0 BNB,1.11860040 USDT
2023-11-23 23:42:57,BTCUSDT,BUY,37294.45000000,0.00003000,0 BNB,1.11883350 USDT
2023-11-23 23:04:03,BTCUSDT,SELL,37376.90000000,0.00003000,0 BNB,1.12130700 USDT
2023-11-23 23:03:57,BTCUSDT,SELL,37374.60000000,0.00003000,0 BNB,1.12123800 USDT
2023-11-23 23:03:56,BTCUSDT,SELL,37373.80000000,0.00003000,0 BNB,1.12121400 USDT
2023-11-23 23:03:54,BTCUSDT,BUY,37372.20000000,0.00003000,0 BNB,1.12116600 USDT
2023-11-23 23:03:45,BTCUSDT,SELL,37367.80000000,0.00003000,0 BNB,1.12103400 USDT
2023-11-23 23:03:41,BTCUSDT,SELL,37365.40000000,0.00003000,0 BNB,1.12096200 USDT
2023-11-23 23:00:53,BTCUSDT,SELL,37324.00000000,0.00003000,0 BNB,1.11972000 USDT
2023-11-23 22:24:34,BTCUSDT,BUY,37212.40000000,0.00003000,0 BNB,1.11637200 USDT
2023-11-23 21:10:05,BTCUSDT,BUY,37334.42000000,0.00003000,0 BNB,1.12003260 USDT
2023-11-23 20:26:15,BTCUSDT,BUY,37323.49000000,0.00003000,0 BNB,1.11970470 USDT
2023-11-23 19:55:11,BTCUSDT,BUY,37299.27000000,0.00003000,0 BNB,1.11897810 USDT
2023-11-23 19:50:55,BTCUSDT,BUY,37336.51000000,0.00003000,0 BNB,1.12009530 USDT
2023-11-23 19:50:27,BTCUSDT,SELL,37329.70000000,0.00003000,0 BNB,1.11989100 USDT
2023-11-23 19:50:25,BTCUSDT,SELL,37301.50000000,0.00003000,0 BNB,1.11904500 USDT
2023-11-23 19:41:32,BTCUSDT,BUY,37265.13000000,0.00003000,0 BNB,1.11795390 USDT
2023-11-23 19:18:08,BTCUSDT,BUY,37295.56000000,0.00003000,0 BNB,1.11886680 USDT
2023-11-23 19:06:49,BTCUSDT,BUY,37218.01000000,0.00003000,0 BNB,1.11654030 USDT
2023-11-23 18:41:32,BTCUSDT,BUY,37253.65000000,0.00003000,0 BNB,1.11760950 USDT
2023-11-23 18:40:27,BTCUSDT,BUY,37262.78000000,0.00003000,0 BNB,1.11788340 USDT
2023-11-23 18:21:30,BTCUSDT,BUY,37261.98000000,0.00003000,0 BNB,1.11785940 USDT
2023-11-23 18:17:13,BTCUSDT,BUY,37260.41000000,0.00003000,0 BNB,1.11781230 USDT
2023-11-23 18:11:39,BTCUSDT,BUY,37256.08000000,0.00003000,0 BNB,1.11768240 USDT
2023-11-23 18:07:06,BTCUSDT,SELL,37275.70000000,0.00003000,0 BNB,1.11827100 USDT
2023-11-23 18:05:38,BTCUSDT,SELL,37240.60000000,0.00003000,0 BNB,1.11721800 USDT
2023-11-23 17:14:37,BTCUSDT,SELL,37232.50000000,0.00003000,0 BNB,1.11697500 USDT
2023-11-23 17:14:19,BTCUSDT,SELL,37226.50000000,0.00003000,0 BNB,1.11679500 USDT
2023-11-23 17:14:00,BTCUSDT,SELL,37200.60000000,0.00003000,0 BNB,1.11601800 USDT
2023-11-23 17:14:00,BTCUSDT,SELL,37202.10000000,0.00003000,0 BNB,1.11606300 USDT
2023-11-23 17:07:04,BTCUSDT,BUY,37189.96000000,0.00003000,0 BNB,1.11569880 USDT
2023-11-23 17:06:38,BTCUSDT,SELL,37181.70000000,0.00003000,0 BNB,1.11545100 USDT
2023-11-23 16:57:44,BTCUSDT,BUY,37121.18000000,0.00003000,0 BNB,1.11363540 USDT
2023-11-23 16:54:04,BTCUSDT,BUY,37090.79000000,0.00003000,0 BNB,1.11272370 USDT
2023-11-23 16:23:12,BTCUSDT,SELL,37166.20000000,0.00003000,0 BNB,1.11498600 USDT
2023-11-23 16:23:01,BTCUSDT,BUY,37164.18000000,0.00003000,0 BNB,1.11492540 USDT
2023-11-23 16:22:24,BTCUSDT,SELL,37145.90000000,0.00003000,0 BNB,1.11437700 USDT
2023-11-23 16:09:51,BTCUSDT,BUY,37115.12000000,0.00003000,0 BNB,1.11345360 USDT
2023-11-23 16:08:48,BTCUSDT,BUY,37129.25000000,0.00003000,0 BNB,1.11387750 USDT
2023-11-23 16:08:34,BTCUSDT,SELL,37111.00000000,0.00003000,0 BNB,1.11333000 USDT
2023-11-23 16:08:32,BTCUSDT,SELL,37104.80000000,0.00003000,0 BNB,1.11314400 USDT
2023-11-23 16:07:47,BTCUSDT,SELL,37073.10000000,0.00003000,0 BNB,1.11219300 USDT
2023-11-23 16:07:32,BTCUSDT,SELL,37066.60000000,0.00003000,0 BNB,1.11199800 USDT
2023-11-23 16:07:05,BTCUSDT,BUY,37055.00000000,0.00003000,0 BNB,1.11165000 USDT
2023-11-23 16:06:50,BTCUSDT,SELL,37050.30000000,0.00003000,0 BNB,1.11150900 USDT
2023-11-23 16:06:14,BTCUSDT,SELL,37040.30000000,0.00003000,0 BNB,1.11120900 USDT
2023-11-23 16:06:14,BTCUSDT,SELL,37044.70000000,0.00003000,0 BNB,1.11134100 USDT
2023-11-23 15:58:23,BTCUSDT,BUY,36962.19000000,0.00003000,0 BNB,1.10886570 USDT
2023-11-23 15:56:41,BTCUSDT,BUY,36955.78000000,0.00003000,0 BNB,1.10867340 USDT
2023-11-23 15:55:38,BTCUSDT,BUY,36933.90000000,0.00003000,0 BNB,1.10801700 USDT
2023-11-23 15:54:35,BTCUSDT,BUY,36929.47000000,0.00003000,0 BNB,1.10788410 USDT
2023-11-23 15:52:54,BTCUSDT,BUY,36939.47000000,0.00003000,0 BNB,1.10818410 USDT
2023-11-23 15:51:48,BTCUSDT,BUY,36993.78000000,0.00003000,0 BNB,1.10981340 USDT
2023-11-23 15:46:55,BTCUSDT,BUY,37000.01000000,0.00003000,0 BNB,1.11000030 USDT
2023-11-23 15:43:19,BTCUSDT,BUY,37070.46000000,0.00003000,0 BNB,1.11211380 USDT
2023-11-23 15:42:16,BTCUSDT,BUY,37089.33000000,0.00003000,0 BNB,1.11267990 USDT
2023-11-23 15:41:11,BTCUSDT,BUY,37034.78000000,0.00003000,0 BNB,1.11104340 USDT
2023-11-23 09:43:50,BTCUSDT,SELL,37500.30000000,0.00003000,0 BNB,1.12500900 USDT
2023-11-23 08:34:24,BTCUSDT,SELL,37473.80000000,0.00003000,0 BNB,1.12421400 USDT
2023-11-23 08:33:55,BTCUSDT,SELL,37472.70000000,0.00003000,0 BNB,1.12418100 USDT
2023-11-23 08:33:42,BTCUSDT,SELL,37466.60000000,0.00003000,0 BNB,1.12399800 USDT
2023-11-23 08:31:49,BTCUSDT,SELL,37453.60000000,0.00003000,0 BNB,1.12360800 USDT
2023-11-23 07:30:33,BTCUSDT,BUY,37354.52000000,0.00003000,0 BNB,1.12063560 USDT
2023-11-23 05:06:30,BTCUSDT,BUY,37360.63000000,0.00003000,0 BNB,1.12081890 USDT
2023-11-23 04:48:14,BTCUSDT,BUY,37388.13000000,0.00003000,0 BNB,1.12164390 USDT
2023-11-23 04:44:36,BTCUSDT,BUY,37361.74000000,0.00003000,0 BNB,1.12085220 USDT
2023-11-23 04:39:30,BTCUSDT,BUY,37341.59000000,0.00003000,0 BNB,1.12024770 USDT
2023-11-22 21:33:31,BTCUSDT,SELL,37717.30000000,0.00003000,0 BNB,1.13151900 USDT
2023-11-22 21:32:32,BTCUSDT,SELL,37705.20000000,0.00003000,0 BNB,1.13115600 USDT
2023-11-22 21:32:03,BTCUSDT,SELL,37687.00000000,0.00003000,0 BNB,1.13061000 USDT
2023-11-22 21:31:33,BTCUSDT,SELL,37660.40000000,0.00003000,0 BNB,1.12981200 USDT
2023-11-22 21:26:14,BTCUSDT,SELL,37653.50000000,0.00003000,0 BNB,1.12960500 USDT
2023-11-22 21:25:56,BTCUSDT,SELL,37633.20000000,0.00003000,0 BNB,1.12899600 USDT
2023-11-22 21:25:36,BTCUSDT,SELL,37611.00000000,0.00003000,0 BNB,1.12833000 USDT
2023-11-22 21:00:02,BTCUSDT,SELL,37579.50000000,0.00003000,0 BNB,1.12738500 USDT
2023-11-22 20:57:23,BTCUSDT,SELL,37572.00000000,0.00003000,0 BNB,1.12716000 USDT
2023-11-22 20:57:06,BTCUSDT,SELL,37566.50000000,0.00003000,0 BNB,1.12699500 USDT
2023-11-22 20:56:58,BTCUSDT,SELL,37563.90000000,0.00003000,0 BNB,1.12691700 USDT
2023-11-22 20:49:20,BTCUSDT,SELL,37553.40000000,0.00003000,0 BNB,1.12660200 USDT
2023-11-22 20:48:14,BTCUSDT,SELL,37530.80000000,0.00003000,0 BNB,1.12592400 USDT
2023-11-22 20:48:13,BTCUSDT,SELL,37528.80000000,0.00003000,0 BNB,1.12586400 USDT
2023-11-22 20:42:20,BTCUSDT,SELL,37512.50000000,0.00003000,0 BNB,1.12537500 USDT
2023-11-22 20:40:50,BTCUSDT,SELL,37501.60000000,0.00003000,0 BNB,1.12504800 USDT
2023-11-22 20:40:50,BTCUSDT,SELL,37500.20000000,0.00003000,0 BNB,1.12500600 USDT
2023-11-22 20:40:50,BTCUSDT,SELL,37502.40000000,0.00003000,0 BNB,1.12507200 USDT
2023-11-22 20:40:50,BTCUSDT,SELL,37498.80000000,0.00003000,0 BNB,1.12496400 USDT
2023-11-22 20:39:11,BTCUSDT,SELL,37481.50000000,0.00003000,0 BNB,1.12444500 USDT
2023-11-22 20:39:10,BTCUSDT,SELL,37481.10000000,0.00003000,0 BNB,1.12443300 USDT
2023-11-22 20:38:58,BTCUSDT,SELL,37477.00000000,0.00003000,0 BNB,1.12431000 USDT
2023-11-22 20:38:57,BTCUSDT,SELL,37473.00000000,0.00003000,0 BNB,1.12419000 USDT
2023-11-22 20:38:55,BTCUSDT,SELL,37472.30000000,0.00003000,0 BNB,1.12416900 USDT
2023-11-22 20:38:26,BTCUSDT,SELL,37467.10000000,0.00003000,0 BNB,1.12401300 USDT
2023-11-22 20:38:25,BTCUSDT,SELL,37466.90000000,0.00003000,0 BNB,1.12400700 USDT
2023-11-22 20:37:54,BTCUSDT,SELL,37466.10000000,0.00003000,0 BNB,1.12398300 USDT
2023-11-22 20:37:28,BTCUSDT,SELL,37460.10000000,0.00003000,0 BNB,1.12380300 USDT
2023-11-22 20:37:12,BTCUSDT,SELL,37447.60000000,0.00003000,0 BNB,1.12342800 USDT
2023-11-22 20:36:51,BTCUSDT,SELL,37445.40000000,0.00003000,0 BNB,1.12336200 USDT
2023-11-22 20:36:51,BTCUSDT,SELL,37445.40000000,0.00003000,0 BNB,1.12336200 USDT
2023-11-22 20:36:35,BTCUSDT,SELL,37434.30000000,0.00003000,0 BNB,1.12302900 USDT
2023-11-22 20:36:00,BTCUSDT,SELL,37429.30000000,0.00003000,0 BNB,1.12287900 USDT
2023-11-22 20:34:57,BTCUSDT,SELL,37411.50000000,0.00003000,0 BNB,1.12234500 USDT
2023-11-22 19:04:42,BTCUSDT,SELL,37301.80000000,0.00003000,0 BNB,1.11905400 USDT
2023-11-22 19:01:35,BTCUSDT,SELL,37282.80000000,0.00003000,0 BNB,1.11848400 USDT
2023-11-22 19:01:11,BTCUSDT,SELL,37260.40000000,0.00003000,0 BNB,1.11781200 USDT
2023-11-22 19:00:01,ETHUSDT,SELL,2062.72000000,0.00240000,0.01980211 USDT,4.95052800 USDT
2023-11-22 19:00:01,ETHUSDT,SELL,2062.72000000,0.00240000,0.01980211 USDT,4.95052800 USDT
2023-11-22 19:00:01,ETHUSDT,SELL,2062.72000000,0.00240000,0.01980211 USDT,4.95052800 USDT
2023-11-22 18:56:03,BTCUSDT,SELL,37251.20000000,0.00003000,0 BNB,1.11753600 USDT
2023-11-22 18:55:54,BTCUSDT,SELL,37221.80000000,0.00003000,0 BNB,1.11665400 USDT
2023-11-22 18:45:46,BTCUSDT,BUY,37110.51000000,0.00003000,0 BNB,1.11331530 USDT
2023-11-22 18:37:40,BTCUSDT,BUY,37139.80000000,0.00003000,0 BNB,1.11419400 USDT
2023-11-22 18:31:29,BTCUSDT,BUY,37190.23000000,0.00003000,0 BNB,1.11570690 USDT
2023-11-22 18:30:46,BTCUSDT,SELL,37209.60000000,0.00003000,0 BNB,1.11628800 USDT
2023-11-22 18:30:46,BTCUSDT,SELL,37201.80000000,0.00003000,0 BNB,1.11605400 USDT
2023-11-22 18:30:45,BTCUSDT,SELL,37198.20000000,0.00003000,0 BNB,1.11594600 USDT
2023-11-22 18:30:25,BTCUSDT,SELL,37178.00000000,0.00003000,0 BNB,1.11534000 USDT
